record_id,level,module_no,module_title_pl,lesson_no,lesson_id,lesson_title_pl,record_type,sequence,hr_text,pl_text,lemma,part_of_speech,grammar_focus,communicative_goal,exercise_type,accepted_answers,notes_pl,tags,source_url
A1-0319,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,sentence,4,"Bez šećera, molim.","Bez cukru, proszę.",,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,translation|word_order|listening|gap,"Bez šećera, molim.","Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0320,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,sentence,5,"Još jednu vodu, molim.","Jeszcze jedną wodę, proszę.",,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,translation|word_order|listening|gap,"Još jednu vodu, molim.","Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0321,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,sentence,6,"Račun, molim.","Rachunek, proszę.",,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,translation|word_order|listening|gap,"Račun, molim.","Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0891,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,sentence,7,"Jednu bijelu kavu, molim.","Jedną kawę z mlekiem, poproszę.",,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,listening|comprehension,"Jednu bijelu kavu, molim.",Zdanie przykładowe z rozszerzenia modułów 02–08; pokazywane z nagraniem w kroku „Nowe słowa w zdaniach”.,sentence|example|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0892,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,sentence,8,"Čašu vode, molim.","Szklankę wody, poproszę.",,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,listening|comprehension,"Čašu vode, molim.",Zdanie przykładowe z rozszerzenia modułów 02–08; pokazywane z nagraniem w kroku „Nowe słowa w zdaniach”.,sentence|example|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0893,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,sentence,9,Htjela bih limunadu s ledom.,Chciałabym lemoniadę z lodem.,,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,listening|comprehension,Htjela bih limunadu s ledom.,Zdanie przykładowe z rozszerzenia modułów 02–08; pokazywane z nagraniem w kroku „Nowe słowa w zdaniach”.,sentence|example|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0322,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,exercise_blueprint,1,,,,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,multiple_choice,,Wybierz poprawne znaczenie lub odpowiedź do krótkiego promptu.,exercise|lesson-player,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0323,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,exercise_blueprint,2,,,,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,translation,,"Przetłumacz 1 krótkie zdanie PL→HR, akceptując poprawne warianty.",exercise|lesson-player,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0324,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,exercise_blueprint,3,,,,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,free_response,,Napisz 1–2 własne zdania z materiałem lekcji; oceń sens i kluczową konstrukcję.,exercise|lesson-player,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-1162,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,vocabulary,4,Mogu li dobiti…?,Czy mogę dostać…?,dobiti,phrase,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,flashcard|recognition|production,Mogu li dobiti…?,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-1163,A1,4,Jedzenie i restauracja,18,a1-18,W kawiarni,sentence,10,Mogu li dobiti vodu?,Czy mogę dostać wodę?,,,Molim...; Htio/Htjela bih... jako gotowa formuła uprzejma,Zamówić prosty napój lub przekąskę.,translation|word_order|listening|gap,Mogu li dobiti vodu?,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0325,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,lesson,0,,,,,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,,,Projekt autorski oparty na deskryptorach CEFR A1 oraz zakresie początkujących kursów Croaticum. Treści nie są kopią podręcznika.,curriculum|cefr-a1|croatian,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0326,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,1,restoran,restauracja,restoran,noun,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition|production,restoran,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0327,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,2,jelovnik,menu,jelovnik,noun,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition|production,jelovnik,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0328,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,3,naručiti,zamówić,naručiti,verb,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition|production,naručiti,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0330,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,5,salata,sałatka,salata,noun,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition|production,salata,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0331,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,6,riža,ryż,riža,noun,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition|production,riža,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0332,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,7,desert,deser,desert,noun,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition|production,desert,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0894,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,9,predjelo,przystawka,predjelo,noun,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition,predjelo,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0895,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,4,glavno jelo,danie główne,jelo,phrase,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition|production,glavno jelo,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0897,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,8,preporučiti,polecić,preporučiti,verb,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition|production,preporučiti,Docelowy element aktywnego słownictwa; wrzuć do FSRS po ukończeniu lekcji.,vocab|active,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0898,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,13,vegetarijanski,wegetariański,vegetarijanski,adjective,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition,vegetarijanski,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0900,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,15,vilica,widelec,vilica,noun,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition,vilica,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0903,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,vocabulary,18,pomfrit,frytki,pomfrit,noun,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,flashcard|recognition,pomfrit,"Słownictwo uzupełniające: lista „Więcej przydatnych słów” w lekcji, nagranie i fiszki; bez osobnej karty słowa.",vocab|supplement,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0334,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,sentence,1,Imate li jelovnik?,Czy mają Państwo menu?,,,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,translation|word_order|listening|gap,Imate li jelovnik?,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
A1-0335,A1,4,Jedzenie i restauracja,19,a1-19,W restauracji,sentence,2,Htio bih naručiti ribu.,Chciałbym zamówić rybę.,,,naručiti jako wzorzec; molim; račun,Zamówić posiłek i poprosić o rachunek.,translation|word_order|listening|gap,Htio bih naručiti ribu.,"Zdanie autorskie do ćwiczeń; przy inputach tekstowych warto akceptować brak części znaków diakrytycznych jako soft error, ale pokazać poprawną pisownię.",sentence|production|comprehension,https://www.coe.int/en/web/common-European-framework-reference-languages/table-1-cefr-3.3-common-reference-levels-global-scale|https://www.coe.int/en/web/common-european-framework-reference-languages/cefr-descriptors-search|https://croaticum.ffzg.unizg.hr/?page_id=1106|https://a1.ffzg.unizg.hr/
